"","kind","spec","prolific_id","response","response_corrected","source"
"1499","control precise definition","square","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"1500","control precise definition","square","60c7661114d630707fb8bd8a","Is not","is_not","faultless"
"1501","control precise definition","square","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"1502","control precise definition","square","5f3eb7a8f14d1312518c5776","Is not","is_not","faultless"
"1503","control precise definition","square","60fd20dbf7e3865f1e6aa65b","Is not","is_not","faultless"
"1504","control precise definition","square","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"1505","control precise definition","square","60af52990d170be944d0df18","Is not","is_not","faultless"
"1506","control precise definition","square","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"1507","control precise definition","square","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"1508","control precise definition","square","60abfd1c0288766d6053de0d","Both","both","faultless"
"1509","control precise definition","square","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1510","control precise definition","square","60a451dd76cf19ed275d3f49","Is not","is_not","faultless"
"1511","control precise definition","square","598b108e504c5200011964a1","Is not","is_not","faultless"
"1512","abstract concept","mentor","5a01f46c074b19000125133c","Is not","is_not","faultless"
"1513","abstract concept","mentor","60c1e5f03dac31bd0fb91294","Is","is","faultless"
"1514","abstract concept","mentor","61366473fa6785da70d75351","Is","is","faultless"
"1515","abstract concept","mentor","5b4917b046cf8d0001ae4383","Is not","is_not","faultless"
"1516","abstract concept","mentor","5bd0c54825db7b00017865f2","Both","both","faultless"
"1517","abstract concept","mentor","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"1518","abstract concept","mentor","60080f67b339b627a9b7c69e","Both","both","faultless"
"1519","abstract concept","mentor","5982ffdb06cd1f0001f8dda6","Is not","is_not","faultless"
"1520","abstract concept","mentor","609d6d0e71d9db2825a6cc42","Both","both","faultless"
"1521","abstract concept","mentor","5e904b121b79af01dbfa37cf","Is not","is_not","faultless"
"1522","abstract concept","mentor","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"1523","abstract concept","mentor","610510964bd201870290e2fe","Is not","is_not","faultless"
"1524","abstract concept","mentor","60eda07f6d6e3abf23a92951","Both","both","faultless"
"1525","abstract concept","mentor","5cdb487aa63838000162bc73","Is not","is_not","faultless"
"1526","abstract concept","mentor","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"1527","abstract concept","mentor","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"1528","abstract concept","mentor","60dd24581d271ea1af032339","Both","both","faultless"
"1529","abstract concept","mentor","5f5b89648901d82d98519918","Is not","is_not","faultless"
"1530","abstract concept","mentor","59c558114374e1000125c522","Is not","is_not","faultless"
"1531","abstract concept","mentor","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"1532","abstract concept","mentor","62e50a9b4ea7a8e74bbbb158","Both","both","faultless"
"1533","abstract concept","mentor","59c95afe1e901d0001df8c79","Is not","is_not","faultless"
"1534","abstract concept","mentor","5a3fa72c1ba4960001029909","Is","is","faultless"
"1535","abstract concept","mentor","5cc076320004360001ed90dc","Both","both","faultless"
"1536","abstract concept","mentor","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"1537","abstract concept","mentor","5d4892d03eb6bf0018399498","Is","is","faultless"
"1538","abstract concept","mentor","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"1539","abstract concept","mentor","606ca47dac67cbdff9177d6b","Both","both","faultless"
"1540","abstract concept","mentor","62d2b86ed12d650ea7268dd7","Both","both","faultless"
"1541","abstract concept","mentor","62ebd8c191cf8e7fe54af5cf","Is","is","faultless"
"1542","abstract concept","mentor","5f3fad86c15d910261828ca9","Both","both","faultless"
"1543","abstract concept","mentor","5ffee833adbaca5dec7426c0","Both","both","faultless"
"1544","abstract concept","mentor","59db44e63e5ea00001e1d163","Is not","is_not","faultless"
"1545","abstract concept","mentor","60b62b9daab749081c5b88f0","Is not","is_not","faultless"
"1546","abstract concept","mentor","60fbc21303c4bb03e3ba72b3","Both","both","faultless"
"1547","abstract concept","mentor","5de7baf95d4f97726bc2b11e","Is not","is_not","faultless"
"1548","abstract concept","mentor","5fdca8f20f62f41ef567186c","Both","both","faultless"
"1549","abstract concept","mentor","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"1550","abstract concept","mentor","60c7661114d630707fb8bd8a","Both","both","faultless"
"1551","abstract concept","mentor","5dcc6f91e5e18690a20e74d1","Both","both","faultless"
"1552","abstract concept","mentor","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"1553","abstract concept","mentor","60fd20dbf7e3865f1e6aa65b","Both","both","faultless"
"1554","abstract concept","mentor","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"1555","abstract concept","mentor","60af52990d170be944d0df18","Both","both","faultless"
"1556","abstract concept","mentor","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"1557","abstract concept","mentor","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"1558","abstract concept","mentor","60abfd1c0288766d6053de0d","Both","both","faultless"
"1559","abstract concept","mentor","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1560","abstract concept","mentor","60a451dd76cf19ed275d3f49","Is not","is_not","faultless"
"1561","abstract concept","mentor","598b108e504c5200011964a1","Is not","is_not","faultless"
"1562","natural kind","zebra","5a01f46c074b19000125133c","Is not","is_not","faultless"
"1563","natural kind","zebra","60c1e5f03dac31bd0fb91294","Is","is","faultless"
"1564","natural kind","zebra","61366473fa6785da70d75351","Is not","is_not","faultless"
"1565","natural kind","zebra","5b4917b046cf8d0001ae4383","Both","both","faultless"
"1566","natural kind","zebra","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"1567","natural kind","zebra","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"1568","natural kind","zebra","60080f67b339b627a9b7c69e","Is","is","faultless"
"1569","natural kind","zebra","5982ffdb06cd1f0001f8dda6","Is not","is_not","faultless"
"1570","natural kind","zebra","609d6d0e71d9db2825a6cc42","Both","both","faultless"
"1571","natural kind","zebra","5e904b121b79af01dbfa37cf","Is not","is_not","faultless"
"1572","natural kind","zebra","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"1573","natural kind","zebra","610510964bd201870290e2fe","Is","is","faultless"
"1574","natural kind","zebra","60eda07f6d6e3abf23a92951","Is not","is_not","faultless"
"1575","natural kind","zebra","5cdb487aa63838000162bc73","Is not","is_not","faultless"
"1576","natural kind","zebra","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"1577","natural kind","zebra","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"1578","natural kind","zebra","60dd24581d271ea1af032339","Is not","is_not","faultless"
"1579","natural kind","zebra","5f5b89648901d82d98519918","Is","is","faultless"
"1580","natural kind","zebra","59c558114374e1000125c522","Is not","is_not","faultless"
"1581","natural kind","zebra","611bdc0a559f692248bf1c54","Is not","is_not","faultless"
"1582","natural kind","zebra","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"1583","natural kind","zebra","59c95afe1e901d0001df8c79","Both","both","faultless"
"1584","natural kind","zebra","5a3fa72c1ba4960001029909","Both","both","faultless"
"1585","natural kind","zebra","5cc076320004360001ed90dc","Is not","is_not","faultless"
"1586","natural kind","zebra","5fcad787ca46657c3d442d57","Is","is","faultless"
"1587","natural kind","zebra","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"1588","natural kind","zebra","62a766c5899e18df9ca94d67","Both","both","faultless"
"1589","natural kind","zebra","606ca47dac67cbdff9177d6b","Is not","is_not","faultless"
"1590","natural kind","zebra","62d2b86ed12d650ea7268dd7","Is not","is_not","faultless"
"1591","natural kind","zebra","62ebd8c191cf8e7fe54af5cf","Both","both","faultless"
"1592","natural kind","zebra","5f3fad86c15d910261828ca9","Is","is","faultless"
"1593","natural kind","zebra","5ffee833adbaca5dec7426c0","Is","is","faultless"
"1594","natural kind","zebra","59db44e63e5ea00001e1d163","Both","both","faultless"
"1595","natural kind","zebra","60b62b9daab749081c5b88f0","Both","both","faultless"
"1596","natural kind","zebra","60fbc21303c4bb03e3ba72b3","Is","is","faultless"
"1597","natural kind","zebra","5de7baf95d4f97726bc2b11e","Is not","is_not","faultless"
"1598","natural kind","zebra","5fdca8f20f62f41ef567186c","Is not","is_not","faultless"
"1599","natural kind","zebra","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"1600","natural kind","zebra","60c7661114d630707fb8bd8a","Both","both","faultless"
"1601","natural kind","zebra","5dcc6f91e5e18690a20e74d1","Both","both","faultless"
"1602","natural kind","zebra","5f3eb7a8f14d1312518c5776","Is not","is_not","faultless"
"1603","natural kind","zebra","60fd20dbf7e3865f1e6aa65b","Both","both","faultless"
"1604","natural kind","zebra","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"1605","natural kind","zebra","60af52990d170be944d0df18","Both","both","faultless"
"1606","natural kind","zebra","62e970edb3e1750e9c322417@email.prolific.co","Both","both","faultless"
"1607","natural kind","zebra","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"1608","natural kind","zebra","60abfd1c0288766d6053de0d","Is","is","faultless"
"1609","natural kind","zebra","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1610","natural kind","zebra","60a451dd76cf19ed275d3f49","Is","is","faultless"
"1611","natural kind","zebra","598b108e504c5200011964a1","Is not","is_not","faultless"
"1612","artifact","chair","5a01f46c074b19000125133c","Is not","is_not","faultless"
"1613","artifact","chair","60c1e5f03dac31bd0fb91294","Is not","is_not","faultless"
"1614","artifact","chair","61366473fa6785da70d75351","Both","both","faultless"
"1615","artifact","chair","5b4917b046cf8d0001ae4383","Is not","is_not","faultless"
"1616","artifact","chair","5bd0c54825db7b00017865f2","Both","both","faultless"
"1617","artifact","chair","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"1618","artifact","chair","60080f67b339b627a9b7c69e","Is not","is_not","faultless"
"1619","artifact","chair","5982ffdb06cd1f0001f8dda6","Is not","is_not","faultless"
"1620","artifact","chair","609d6d0e71d9db2825a6cc42","Is not","is_not","faultless"
"1621","artifact","chair","5e904b121b79af01dbfa37cf","Both","both","faultless"
"1622","artifact","chair","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"1623","artifact","chair","610510964bd201870290e2fe","Is not","is_not","faultless"
"1624","artifact","chair","60eda07f6d6e3abf23a92951","Is not","is_not","faultless"
"1625","artifact","chair","5cdb487aa63838000162bc73","Both","both","faultless"
"1626","artifact","chair","6127c89a145f6be7b6527daa","Is not","is_not","faultless"
"1627","artifact","chair","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"1628","artifact","chair","60dd24581d271ea1af032339","Is not","is_not","faultless"
"1629","artifact","chair","5f5b89648901d82d98519918","Both","both","faultless"
"1630","artifact","chair","59c558114374e1000125c522","Is not","is_not","faultless"
"1631","artifact","chair","611bdc0a559f692248bf1c54","Both","both","faultless"
"1632","artifact","chair","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"1633","artifact","chair","59c95afe1e901d0001df8c79","Is","is","faultless"
"1634","artifact","chair","5a3fa72c1ba4960001029909","Is not","is_not","faultless"
"1635","artifact","chair","5cc076320004360001ed90dc","Is not","is_not","faultless"
"1636","artifact","chair","5fcad787ca46657c3d442d57","Is","is","faultless"
"1637","artifact","chair","5d4892d03eb6bf0018399498","Both","both","faultless"
"1638","artifact","chair","62a766c5899e18df9ca94d67","Is not","is_not","faultless"
"1639","artifact","chair","606ca47dac67cbdff9177d6b","Is not","is_not","faultless"
"1640","artifact","chair","62d2b86ed12d650ea7268dd7","Both","both","faultless"
"1641","artifact","chair","62ebd8c191cf8e7fe54af5cf","Is not","is_not","faultless"
"1642","artifact","chair","5f3fad86c15d910261828ca9","Is not","is_not","faultless"
"1643","artifact","chair","5ffee833adbaca5dec7426c0","Both","both","faultless"
"1644","artifact","chair","59db44e63e5ea00001e1d163","Both","both","faultless"
"1645","artifact","chair","60b62b9daab749081c5b88f0","Is","is","faultless"
"1646","artifact","chair","60fbc21303c4bb03e3ba72b3","Is not","is_not","faultless"
"1647","artifact","chair","5de7baf95d4f97726bc2b11e","Is","is","faultless"
"1648","artifact","chair","5fdca8f20f62f41ef567186c","Both","both","faultless"
"1649","artifact","chair","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"1650","artifact","chair","60c7661114d630707fb8bd8a","Is not","is_not","faultless"
"1651","artifact","chair","5dcc6f91e5e18690a20e74d1","Is not","is_not","faultless"
"1652","artifact","chair","5f3eb7a8f14d1312518c5776","Both","both","faultless"
"1653","artifact","chair","60fd20dbf7e3865f1e6aa65b","Is not","is_not","faultless"
"1654","artifact","chair","6050cb50a965d6a6eb12361e","Is not","is_not","faultless"
"1655","artifact","chair","60af52990d170be944d0df18","Is not","is_not","faultless"
"1656","artifact","chair","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not","faultless"
"1657","artifact","chair","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"1658","artifact","chair","60abfd1c0288766d6053de0d","Is","is","faultless"
"1659","artifact","chair","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1660","artifact","chair","60a451dd76cf19ed275d3f49","Is not","is_not","faultless"
"1661","artifact","chair","598b108e504c5200011964a1","Both","both","faultless"
"1662","abstract concept","argument","5a01f46c074b19000125133c","Is not","is_not","faultless"
"1663","abstract concept","argument","60c1e5f03dac31bd0fb91294","Both","both","faultless"
"1664","abstract concept","argument","61366473fa6785da70d75351","Both","both","faultless"
"1665","abstract concept","argument","5b4917b046cf8d0001ae4383","Is not","is_not","faultless"
"1666","abstract concept","argument","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"1667","abstract concept","argument","60af4c6b1eabd1783a3078b5","Is","is","faultless"
"1668","abstract concept","argument","60080f67b339b627a9b7c69e","Is not","is_not","faultless"
"1669","abstract concept","argument","5982ffdb06cd1f0001f8dda6","Is","is","faultless"
"1670","abstract concept","argument","609d6d0e71d9db2825a6cc42","Is not","is_not","faultless"
"1671","abstract concept","argument","5e904b121b79af01dbfa37cf","Is not","is_not","faultless"
